epoch,train_loss,val_loss
53,0.121034092573129,0.14586669026725968
54,0.12102258047319202,0.1421859179823931
55,0.12111513421417619,0.1354837576508282
56,0.12097285090321204,0.16452882569320726
57,0.1210736570779435,0.13798009746631146
58,0.12091985478157567,0.15262445933382277
59,0.12107188310534214,0.147296464419221
60,0.12116708953099996,0.15402999553282257
61,0.12100325456970429,0.14409945650359754
62,0.12116336291943317,0.14335610113393374
63,0.12094561189056156,0.15833096446045927
64,0.12097839161504272,0.14895214608137755
65,0.121093135269331,0.1483359876832732
66,0.1211180557363432,0.1398675953838187
67,0.12110372608947659,0.13107603218713756
68,0.1210416526233804,0.143191607515337
69,0.12091951786272906,0.15239653764836025
70,0.12090164848540248,0.13762676739836602
71,0.12097244403722117,0.13163745100469418
72,0.12107556009098587,0.14778528726796508
73,0.12101425894340319,0.15204192569078334
74,0.12098882385553458,0.15694971424593052
75,0.12096520162559445,0.14841330465176694
76,0.12091631173478941,0.1416502143415647
77,0.12100303397051625,0.15510147576121017
78,0.12113630486334521,0.14448202939580385
79,0.12090227093433759,0.1372474037425619
80,0.12106518772511224,0.1435127914011838
81,0.12089901216157695,0.1433697920929738
82,0.1209615974607106,0.1371020706786476
83,0.12100605959032384,0.15205762272989246
84,0.12093039380800298,0.16301863974848504
85,0.12096764755865844,0.1500433031582017
86,0.12084564374999737,0.14293169270698694
87,0.12083824087919845,0.14394070633820125
88,0.12101338835226927,0.1386398273094799
89,0.12082050978203954,0.14055102778752326
90,0.12098791705821674,0.13510823381738643
91,0.12093662495860559,0.14416942582044084
92,0.12096317832451271,0.1493917120774267
93,0.12104049574142774,0.1399096656193436
94,0.12108282521355633,0.15570116852610644
95,0.12084690949073242,0.1514385462526824
96,0.12089308461212406,0.14773761935277244
97,0.12081390385339104,0.14277802245837581
98,0.12087663862286269,0.1482146143373589
99,0.12082223095081011,0.14166929862149044
100,0.12083114655601178,0.14480614497268224
101,0.12085087088538848,0.14967667882591187
102,0.12077327112658826,0.15402383412753554
103,0.12088401033575225,0.14578765603738053
104,0.12096871458521348,0.14087159218082965
105,0.12089676145477338,0.13986369613670488
106,0.12084044021783512,0.14388929484355859
107,0.12095357705540835,0.14812394472914683
108,0.12091435485861368,0.14967666863195853
109,0.12094181605368629,0.14397225635392324
110,0.12080199472662236,0.1450336559017899
111,0.12063970887064293,0.1393736922884851
112,0.12094151891245192,0.14181145411022233
113,0.12087513009478341,0.14411367925719715
114,0.12079745833200738,0.13929987397472143
115,0.12070112344710926,0.1482449823641921
116,0.12079657628988133,0.13108043249703988
117,0.12085713523242873,0.13977190414424873
118,0.12075119294682608,0.14344397675943088
119,0.1208048919580434,0.13974170707600936
120,0.12089243542209083,0.136942592605019
121,0.12090033008383108,0.14701226431599085
122,0.12090567157242167,0.14897444178640723
123,0.12063323332543895,0.15407065612449491
124,0.12081148087722117,0.1389099810444853
125,0.12071422031287973,0.14294309938097863
126,0.12072270917586791,0.14463266229605531
127,0.12072508938412649,0.14219670465414672
128,0.12076240590017512,0.15043669342395047
129,0.12067541423896189,0.14090569710107875
130,0.12088317262990014,0.1395374490041848
131,0.12076849676868837,0.14069410124175266
132,0.12078336428501411,0.13768643698462057
133,0.12074760140205663,0.14270828277532244
134,0.12085666925254988,0.14069017249213858
135,0.12076226419042958,0.13950507729585981
136,0.12076806135643797,0.1404823748998239
137,0.12080167441228631,0.1464238789539702
138,0.12065562970321994,0.14790975681732837
139,0.1208457197246419,0.14295163951529344
140,0.12067842076043644,0.15643403518727608
141,0.12085021678321138,0.14575712145933922
142,0.1208239125810551,0.14148359288512102
143,0.12089372531858508,0.14351182303558174
144,0.12079507518492773,0.1393767576402342
145,0.12063299174954334,0.14608635380114587
146,0.12078015697994449,0.14023638113403705
147,0.12082471671410829,0.13652006199422256
148,0.12076112284453329,0.1461382382052765
149,0.12071288457237848,0.14535334514420278
150,0.12067923579195138,0.14944459150134917
151,0.12062709865602282,0.14510420366552035
152,0.12071121818991314,0.14472693570662792
153,0.12077947196352048,0.14091875195743092
154,0.12074385045512964,0.14556434906464466
155,0.12067489732790704,0.14028494566738967
156,0.12083804733798413,0.14377373564890933
157,0.1206946231387058,0.1490499198556666
158,0.12074688816997618,0.13222904392411292
159,0.12074158824814385,0.1482747533551644
160,0.12072561811567104,0.14857003131742688
161,0.12064196048574698,0.14734704168869456
162,0.12067981846556217,0.14142068072224048
163,0.12063944482060232,0.14535201594263494
164,0.12064411112620829,0.14133637564882667
165,0.1206543583250734,0.1400132290494274
166,0.12078693492972098,0.14060448946607423
167,0.12069137338031259,0.15499112849504176
168,0.12080136588297735,0.1441751982064794
169,0.12076955770825747,0.15397017765452925
170,0.12065100189399632,0.1510720765686611
171,0.1205386372388059,0.14500463317697437
172,0.12075102396518719,0.15363869817563947
173,0.12069758074579746,0.1427623437683827
174,0.12072108870604685,0.14824309519359044
175,0.12079515404691532,0.14115123819537326
176,0.12072877682208942,0.13969523934891045
177,0.12083644324273864,0.14147785662765233
178,0.12065419882567965,0.1502925660648576
179,0.1206381411852054,0.14036511676292304
180,0.12070928791298509,0.15869844079737214
181,0.12070815421442968,0.14121524497896612
182,0.1207011541222695,0.143604401431573
183,0.12054862144350109,0.1443980280422349
184,0.12054611718702221,0.145107566440849
185,0.12069844680915646,0.14136880531277454
186,0.12061361326758403,0.14261771699552325
187,0.12062124139003703,0.15420326611525575
188,0.12062136056958375,0.14021132853429322
189,0.12066732096027782,0.13926623845604105
190,0.1205084998507791,0.14134518805164206
191,0.12063345957576598,0.14266292187169763
192,0.12052690619269622,0.1504026031350226
193,0.12059485070943905,0.13858554282898394
194,0.12054945642559572,0.1466733955701352
195,0.12077179430437293,0.14620235001657092
196,0.12069699410494984,0.15186746115655728
197,0.12060805540328821,0.14503236582701354
198,0.12064531068455582,0.13071935241610952
199,0.12052686096642509,0.15494390410676567
200,0.12058997642132757,0.14693602427870214
201,0.12064771459556735,0.14191624174415465
202,0.12065502857646689,0.15358449176883313
203,0.12064898100437225,0.13142430749337677
204,0.12064278735719883,0.1412288635009731
205,0.12062775383694974,0.15003620507851453
206,0.12073364973859854,0.1370434628226148
207,0.12063775397236585,0.14250850509589827
208,0.12066090193103943,0.14911810493085467
209,0.1204790908327927,0.14261535046925727
210,0.12056724220038412,0.1519572184659106
211,0.1206496817570448,0.13926284362972383
212,0.12059770381392998,0.15454494665326246
213,0.12063394434510993,0.14272908674519308
214,0.12076387344605725,0.13989200768336443
215,0.12059999338890136,0.13978149656438732
216,0.12047106173114258,0.14651054521681559
217,0.12049838609086301,0.13649962959395087
218,0.12053888077429686,0.14395170840219232
219,0.12051179464669083,0.1461677894865723
220,0.1206071226461937,0.15426754519733146
221,0.12058585964780459,0.1352539550010827
222,0.12054119782821751,0.14493354882152987
223,0.12061385268598003,0.1418407179520164
224,0.12055614799531067,0.1324420866652034
225,0.12056051190320786,0.13917655295409426
226,0.12055414740402871,0.13558261780072026
227,0.12053025381302991,0.15100218052835293
228,0.12056889771756243,0.14887768872666887
229,0.1205936944795409,0.14923080448173662
230,0.12058731625633051,0.1417718380989443
231,0.1205435988381585,0.15737797119008223
232,0.12059727994304419,0.1375152500462484
233,0.12070366811380763,0.14864102827471268
234,0.12066782530269626,0.1472411055260261
235,0.12055335676850362,0.14353854096751337
236,0.12055289751164983,0.1365882059038285
237,0.12056700894333114,0.14471812207454168
238,0.12061527532132268,0.13727291336121933
239,0.12067726945297776,0.13423497162354545
240,0.12053005349731255,0.1422674813320939
241,0.12041931792707024,0.1447791117777527
242,0.12068772673579417,0.13907096878263792
243,0.12055282607736373,0.13912891526097504
244,0.12060585289932736,0.14346193841525487
245,0.12068537812472378,0.14398575611637393
246,0.1205592900354449,0.14027975478642424
247,0.12052816152801422,0.1427232172467579
248,0.12057296243540139,0.14229574946450516
249,0.12065813342547171,0.14130955325885558
250,0.12072324426665973,0.13586041547163152
251,0.12065403566334117,0.14733223218313404
252,0.12055047427008234,0.1564023414667943
253,0.12069628897436054,0.14216665114075605
254,0.12062986633222297,0.13657366680787122
255,0.12060808433849252,0.14653244653578015
256,0.12065658250927432,0.14482990419960598
257,0.1205704075211518,0.14606127997399335
258,0.12064961996515756,0.15543540253845498
259,0.12061425648388291,0.1575478006836394
260,0.12063528910569839,0.13596778190591685
261,0.12061227325784177,0.14376503630902926
262,0.12052302616986557,0.1469379733625792
263,0.12050612773600398,0.13262176975397996
264,0.12059884380995907,0.136736096810527
265,0.12043594698005973,0.14423941204725377
266,0.1204436625533164,0.14337110027700842
267,0.12049157068227158,0.1413054837727211
268,0.12036764155115269,0.14659111990295426
269,0.12064694801284552,0.15418358069190558
270,0.12053596056653446,0.14547785771804556
271,0.12052138188861582,0.14154683422274753
272,0.12054490695557213,0.14959172967454076
273,0.12045444591257148,0.14467331752091106
274,0.12062430898499492,0.14673057411398208
275,0.12053232797550639,0.15500632096344316
276,0.12055384119351704,0.13746085127354626
277,0.12055482572373864,0.13903458974131155
278,0.1205928538817699,0.1435459613260369
279,0.12059747401734165,0.14246226748230473
280,0.1206554701626438,0.13907216336405734
281,0.12043157704008645,0.1431056217288587
282,0.12049301836680253,0.14792683888489092
283,0.12058157275669516,0.13551789246334636
284,0.12063060897196125,0.1492214148613049
285,0.12058857214303495,0.14713925012280524
286,0.12071915798526416,0.14237953050875327
287,0.12058338432309815,0.1400982740239598
288,0.12062479101914186,0.1462945055733744
289,0.1204439488018088,0.14942450239744703
290,0.12046023833802928,0.13594474836854148
291,0.12051654020437315,0.1485425429924633
292,0.12036434778136884,0.16180127052593998
293,0.12062171516253911,0.14866035397143912
294,0.12050433167019473,0.13665242451177517
295,0.12064748702054014,0.1411530471723564
296,0.12061693382651213,0.14064001134583648
297,0.1205235010199735,0.13947387861174118
298,0.12053004059120932,0.1531604555111296
299,0.12055016607023249,0.14132658801448178
300,0.1205276922672717,0.14816244387290847
301,0.12046146164031214,0.14670512766785304
302,0.12063809161991197,0.13870230467026862
303,0.12048368560001266,0.14521506764519382
304,0.12063883095590745,0.14263298564873472
305,0.12054140015157636,0.1428455547907463
306,0.1206118484123061,0.14521618948975798
307,0.12065180168116348,0.1448111550908693
308,0.12051852335491324,0.1421668179618041
309,0.1205531247320509,0.13603341021768045
310,0.12062205109186441,0.15130836392192534
311,0.12046015954696691,0.13741390050297053
312,0.12052151058129446,0.13866536849941047
313,0.12049740056311244,0.1419233031256098
314,0.12064755553545242,0.1510174121235458
315,0.12043770461812393,0.14296252707720283
316,0.1203577893131361,0.14407478284907774
317,0.12056845563719684,0.14717711058540844
318,0.12042507847735871,0.14943999210953474
319,0.12058300154880501,0.13996341743579574
320,0.12052354897229,0.14838354739264942
321,0.12066089762976766,0.14125583085495702
322,0.12068454136263476,0.14516573616676406
323,0.12051858161884245,0.15660303702176936
324,0.12048285279257696,0.1457239185540489
325,0.12051353043864148,0.15407263965793777
326,0.12065918444923664,0.1467271319757285
327,0.12048427167689034,0.1598085255869917
328,0.12054821375843824,0.14403998474000204
329,0.12052722369976605,0.14439911909506353
330,0.12042464071656818,0.15042606676728193
331,0.12031318191607647,0.1372300038035487
332,0.12061576559194749,0.13878000948870445
333,0.12051977868794334,0.14122091677467108
334,0.12061474449176421,0.1494109373037484
335,0.12043624105320609,0.14557391474064688
336,0.12058181139262576,0.1465525559676245
337,0.12049935084095423,0.13967997312425848
338,0.12058971404260559,0.14205991709136387
339,0.12069780337550609,0.1396878147329123
340,0.12064921635143148,0.141893718893859
341,0.12051850211852783,0.13588216106296785
342,0.1205595861505514,0.14766114920197837
343,0.1204716917942439,0.1576149386299448
344,0.1205164046902893,0.14079631190424713
345,0.12048578275598983,0.14249306902199443
346,0.12058122834150974,0.14358587602014752
347,0.12061283159151653,0.14912280383364296
348,0.12054074800213087,0.1424704823695438
349,0.12064662808516635,0.14914166084837385
350,0.12055182293384613,0.15456617535120046
351,0.12052508083476864,0.13088926828843006
352,0.12056835156243535,0.15182032002889415
353,0.12059018997489518,0.14831860393465646
354,0.12060971855979974,0.15673132924366764
355,0.12048780353693814,0.15162798882250336
356,0.12067778746680549,0.14621380511184093
357,0.1204593432262144,0.1478349440834172
358,0.12059567349582669,0.135086904828937
359,0.12054804587499642,0.14547875472597432
360,0.12062954935823628,0.14139605386995932
361,0.12045821972830804,0.15035513715005258
362,0.12056031925885446,0.14654756473823333
363,0.1205725426678831,0.14327206877875376
364,0.12037048619151866,0.14287785816960172
365,0.1205085256183713,0.14985347204884772
366,0.12044781735534403,0.14920260674756777
367,0.12056009309889991,0.1473063879629496
368,0.12063973036785014,0.14698320063546869
369,0.12057058847542643,0.15213556092989516
370,0.12057048023323594,0.14882256429440058
371,0.12059025745795983,0.1535642383923713
372,0.12061720555706835,0.14305842666318958
373,0.12053795291790668,0.14147455630527894
374,0.12052748305959012,0.13963330694487397
375,0.1203670030502374,0.14218294332684644
376,0.12062033514181773,0.15089500193264882
377,0.12044513794101183,0.14631256712994106
378,0.12074047104313537,0.13820466444166132
379,0.12056675125940154,0.14720173764756508
380,0.12065811099479701,0.14502414389395377
381,0.12053683515121617,0.15241945596408077
382,0.12053036962019652,0.14032199511105867
383,0.1205405320851517,0.1455707983291845
384,0.12037192344660952,0.1400646067840952
385,0.1205588323686889,0.14598920863399084
386,0.12055137656708019,0.1437014884332296
387,0.12056974874820538,0.13930065234302275
388,0.12049081672538393,0.149237500020196
389,0.12050718741150253,0.144701419491883
390,0.12056649688150263,0.1457065123187704
391,0.12052426452202382,0.14594295662893375
392,0.12053914952942546,0.14764519080789515
393,0.12060081314266359,0.14297823122209707
394,0.12053553150552365,0.1344281465294855
395,0.12044248024123835,0.14710832706519536
396,0.12048025390697517,0.15356487707352975
397,0.1206260508536359,0.155757550772287
398,0.12062098914447072,0.1428462077734216
399,0.12059008011972779,0.1482728391406042
400,0.12062992653401239,0.1395318459577004
401,0.12042259663096336,0.15257393051560975
402,0.12052975305119143,0.1419277700859776
403,0.12043656210424931,0.14866196953314892
404,0.12060866661515082,0.14836334408648777
405,0.12034839765324161,0.13702935073337325
406,0.12057074096923817,0.14652223285415042
407,0.12046450930642547,0.14317215406438955
408,0.12048530225817479,0.14693655829194566
409,0.12043041381032607,0.14715218040305125
410,0.12056605867800141,0.15017841531477225
411,0.1204462376732477,0.15182041789084613
412,0.1205138569360557,0.1430375289389305
413,0.12049927565335093,0.15215243492088087
414,0.12054802828096454,0.1453452767800517
415,0.12057295871297097,0.14304281150551149
416,0.12049346909775778,0.14202041486259437
417,0.1205630067517987,0.13429425659793723
418,0.12039710690321578,0.14447560945387097
419,0.12055538766316036,0.14098843587356313
420,0.1204021246879309,0.14649954129392712
421,0.12052091140384116,0.14996628664149125
422,0.12045702164223095,0.14144907103218063
423,0.1205719691379067,0.15699653438399255
424,0.12059471963390161,0.1373637376176999
425,0.12046635615469654,0.1558767880052628
426,0.12047439288881615,0.1516251108895845
427,0.12067239752027016,0.1407282867242153
428,0.12043900561556002,0.14634232678763584
429,0.12043874516897847,0.14580968139277137
430,0.12046263442667475,0.16041933398851208
431,0.12035709860667863,0.14073036754994805
432,0.12050704813494983,0.14486873092905617
433,0.12051107576232745,0.15640876065917178
434,0.12066220150882703,0.1517409957810427
435,0.12052324960949452,0.1483503454168078
436,0.12044833901953299,0.14500034847849572
437,0.12059762619198988,0.14972157740377084
438,0.12053612469437118,0.14818873150008066
439,0.12055900804475396,0.13960863616864685
440,0.1205601729481209,0.15362207912343367
441,0.1205993100586674,0.14469755118641575
442,0.12058553450368946,0.15267778702185186
443,0.12058797163630564,0.13507784345380258
444,0.12047877511029308,0.14789833611165973
445,0.12053972254919783,0.1410032756611615
446,0.12061268169677113,0.14571029742358915
447,0.12041258268686332,0.1468101250573663
448,0.12053465908406133,0.14699875663823525
449,0.12051939939813791,0.14543306251886626
450,0.12051079519586082,0.1439626019005804
451,0.12048499213304824,0.14265514748317135
452,0.12050283967112499,0.1460717976752901
453,0.12046290935916175,0.14349657369091717
454,0.12065731982618877,0.1447485224821678
455,0.12036360199575359,0.14454545971133578
456,0.12057319195172067,0.14505949898265016
457,0.12057973912110732,0.1464316962170649
458,0.12049077774396456,0.13895909362275835
459,0.12046927372907396,0.15546860649312286
460,0.12043338079899481,0.14388922255643657
461,0.12062510245180928,0.1461154629047248
462,0.12057736441756144,0.14787420039805368
463,0.12048132542241065,0.1556220200639855
464,0.12042631101364842,0.14050261925163884
465,0.12046786718574991,0.14112682094876194
466,0.12045434580047101,0.1484695396552863
467,0.12060344917478054,0.14313083464350979
468,0.12060189029665454,0.14225813446630176
469,0.12057504730644304,0.14749761855218493
470,0.12050637152659698,0.13870698879182458
471,0.12052427474326405,0.1495685871518114
472,0.1205272517392534,0.13876013424794678
473,0.12054018251301597,0.1373631177054085
474,0.12056849626705575,0.13849508489521456
475,0.12045872310980406,0.15531364604980652
476,0.12057969734042942,0.14473788776028323
477,0.12055230404138931,0.13463932404695622
478,0.12053511273553436,0.14507158580320462
479,0.12064417999002693,0.14711204737844602
480,0.12055736922131474,0.14218399369380844
481,0.12051555957275108,0.14758434483942612
482,0.12050601547967449,0.1444220241286625
483,0.1206436693810216,0.1429005343789306
484,0.12048218014574116,0.1452988162786668
485,0.12046857583857747,0.14776974733566614
486,0.12055030797902622,0.1412242429417144
487,0.12045078174952224,0.15217533734602706
488,0.12052323344540673,0.13963885677292553
489,0.12049807158324387,0.14812813219530002
490,0.12046349156718274,0.1427004004508197
491,0.12055624813029024,0.15946134208313656
492,0.12050378461477487,0.14485421327038311
493,0.12048235556556024,0.14245047577669923
494,0.12051387942850397,0.1493325318309143
495,0.12048292464097488,0.1473902640208392
496,0.12045122491206951,0.13540473316516916
497,0.12064373437827146,0.14963767214320314
498,0.12060485960526454,0.15147818765889712
499,0.12054074481507152,0.14550675487734183
